,closePrice,daysOnMovoto,id,tnImgPath,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsDbNumber,mlsNumber,bath,bed,openHouses,officeListName,photoCount,propertyType,propertyTypeDisplayName,yearBuilt,zipCode,path,status,houseRealStatus,priceChange,propertyId,visibility,soldDate,createdAt,imageDownloaderStatus,onMarketDateTime,virtualTourLink,nhsDetails,isNHS,isSold,listingByMovoto,priceRaw,isVideoTour,is3DTour,videoTourLink,mls.dateHidden,mls.id,geo.state,geo.city,geo.lat,geo.lng,geo.zipcode,geo.subPremise,geo.address,virtualLink,address,nhsBuilderName,nhsBuilderId,nhsListingType,nhsMarketName,nhsMarketId,nhsPlanName,nhsCommunityName,nhsCommunityId,longitude,latitude,activeUnderContract
36,,2,ffaa12fc-3173-440e-ad5f-4fd8efa37292,https://pi.movoto.com/p/110/421544108_0_MYR3zN_p.jpeg,2021-04-30 00:00:00,Kevin Wakelin,555000,18906.0,454.0,110,421544108,1.0,,[],Compass,38,CONDO,Condominium,1963.0,94109,san-francisco-ca/1001-pine-st-708-san-francisco-ca-94109/pid_hdfwoad48g/for-sale/,Active,ACTIVE,,2f00af4e-1953-418f-b10e-16ba4fa41d31,NO_RESTRICTION,,2021-04-30 19:06:57,7,2021-04-30 00:00:00,,,False,False,False,555000,False,False,,,110,CA,San Francisco,37.790348,-122.412568,94109,APT 708,1001 Pine St #708,,,,,,,,,,,,,
37,,2,c44ab0b0-f454-4d5f-a149-053cba5a0de4,https://pi.movoto.com/p/110/421542743_0_zyZJUN_p.jpeg,2021-03-30 00:00:00,Jessica Branson,1050000,15611.0,1294.0,110,421542743,2.0,1.0,[],Compass,88,CONDO,Condominium,2003.0,94110,san-francisco-ca/3375-17th-st-308-san-francisco-ca-94110/pid_71oyoad48g/for-sale/,Active,ACTIVE,,5087d5b4-a73d-4829-8a74-0cd39d47b2bd,NO_RESTRICTION,,2021-04-30 18:46:45,7,2021-03-30 00:00:00,Https://my.matterport.com/show/?m=tJfffcBe8Y7&mls=1,,False,False,False,1050000,False,True,,,110,CA,San Francisco,37.763104,-122.421299,94110,APT 308,3375 17th St #308,Https://my.matterport.com/show/?m=tJfffcBe8Y7&mls=1,,,,,,,,,,,,
38,,2,881ee472-b736-4936-a2be-c8d1dfa32543,https://pi.movoto.com/p/110/421523744_0_qMbZFQ_p.jpeg,2021-02-26 00:00:00,Michael Minson,579000,2980.0,800.0,110,421523744,1.0,2.0,[],Keller Williams San Francisco,25,CONDO,Condo/Coop/TIC/Loft,1910.0,94131,san-francisco-ca/67-mizpah-st-san-francisco-ca-94131-110_421523744/for-sale/,Active,ACTIVE,,a8f65f5b-4d57-4c7f-9156-179c47ef88a8,NO_RESTRICTION,,2021-04-30 18:41:28,7,2021-02-26 00:00:00,,,False,False,False,579000,False,False,,,110,CA,San Francisco,37.736267,-122.43862,94131,,67 Mizpah St,,,,,,,,,,,,,
39,,2,c6d100f7-b2cd-4cc6-b66e-fcff86948185,https://pi.movoto.com/p/110/421544069_0_VvYjFN_p.jpeg,2021-04-26 00:00:00,Annette Liberty,2295000,3990.0,0.0,110,421544069,4.0,4.0,[],Coldwell Banker Realty,57,SINGLE_FAMILY_HOUSE,Residential - Single Family,1962.0,94127,san-francisco-ca/621-teresita-san-francisco-ca-94127-12_11206862/for-sale/,Active,ACTIVE,,7c2a9d69-2771-4787-94b0-1ae77c051b6c,NO_RESTRICTION,,2021-04-30 18:21:27,7,2021-04-26 00:00:00,Http://www.621teresita.com/unbranded,,False,False,False,2295000,False,True,,,110,CA,San Francisco,37.737088,-122.445675,94127,,621 Teresita,Http://www.621teresita.com/unbranded,,,,,,,,,,,,
40,,2,417f70f1-4329-4dd9-8700-a73d7e45038e,https://pi.movoto.com/p/110/421542833_0_QuiJyv_p.jpeg,2021-03-19 00:00:00,Dan Dodd,1595000,4448.0,0.0,110,421542833,2.0,2.0,[],Inspire Real Estate,42,CONDO,Condominium,1923.0,94123,san-francisco-ca/2250-green-st-4-san-francisco-ca-94123/pid_dxmwoad48g/for-sale/,Active,ACTIVE,,ff132dff-984c-400e-9124-4bde2aa4ba49,NO_RESTRICTION,,2021-04-30 18:21:26,7,2021-03-19 00:00:00,Https://my.matterport.com/show/?m=yUBwgjwdF2U&mls=1,,False,False,False,1595000,False,True,,,110,CA,San Francisco,37.79633,-122.436174,94123,APT 4,2250 Green St #4,Https://my.matterport.com/show/?m=yUBwgjwdF2U&mls=1,,,,,,,,,,,,
41,,2,50a0e4aa-70a3-4eb7-bd2f-b909322479e4,https://pi.movoto.com/p/110/421543223_0_aUUanm_p.jpeg,2021-04-30 00:00:00,Loring Aguillon-Racine,1928888,0.0,0.0,110,421543223,2.0,3.0,[],"JS Sullivan Sales and Marketing, Inc.",40,CONDO,Condominium,2021.0,94102,san-francisco-ca/555-golden-gate-ave-apt-ph11-san-francisco-ca-94102-110_421543223/for-sale/,Active,ACTIVE,,df23794e-5c3e-44a4-8049-910e78e3d1d6,NO_RESTRICTION,,2021-04-30 17:51:47,7,2021-04-30 00:00:00,Http://www.elevantpenthouse11.com/,,False,False,False,1928888,False,True,,,110,CA,San Francisco,37.780865,-122.419605,94102,APT PH11,555 Golden Gate Ave #PH11,Http://www.elevantpenthouse11.com/,,,,,,,,,,,,
42,,2,1fd1f559-a9f7-423c-81e6-32d552465b4d,https://pi.movoto.com/p/110/421543550_0_BNnNfi_p.jpeg,2021-04-30 00:00:00,Missy Wyant Smit,1895000,2848.0,1393.0,110,421543550,2.0,3.0,[],Compass,19,CONDO,Condominium,2003.0,94117,san-francisco-ca/1480-fulton-st-3-san-francisco-ca-94117-110_412770/for-sale/,Active,ACTIVE,,e4d90be5-ebd7-466c-8976-991115c34e7f,NO_RESTRICTION,,2021-04-30 17:51:46,7,2021-04-30 00:00:00,Https://my.matterport.com/show/?m=9sCSsPdmuFU&mls=1,,False,False,False,1895000,False,True,,,110,CA,San Francisco,37.776667,-122.441077,94117,APT 3,1480 Fulton St #3,Https://my.matterport.com/show/?m=9sCSsPdmuFU&mls=1,,,,,,,,,,,,
43,,2,4ff8750b-9fd0-4182-a2c4-f0dc620187bf,https://pi.movoto.com/p/110/421544008_0_2ZUMJN_p.jpeg,2021-04-06 00:00:00,Cynthia Palmer,2750000,2286.0,3686.0,110,421544008,1.5,4.0,[],Vanguard Properties,21,MULTI_FAMILY,Multi Family,1900.0,94107,san-francisco-ca/804-22nd-st-apt-3-san-francisco-ca-94107-110_421544008/for-sale/,Active,ACTIVE,,7958a96b-e016-4b46-860e-bad19f04ce6c,NO_RESTRICTION,,2021-04-30 17:46:32,7,2021-04-06 00:00:00,,,False,False,False,2750000,False,False,,,110,CA,San Francisco,37.758069,-122.389537,94107,APT 3,804 22nd St #3,,,,,,,,,,,,,
44,,2,7c9c62db-ddfb-4fd4-a75a-879c3422de07,https://pi.movoto.com/p/100/ML81841588_0_aj2Zbb_p.jpeg,2021-04-30 10:39:11,Tom Fanucchi,1195000,2997.0,1174.0,100,ML81841588,1.5,3.0,[],Compass,28,SINGLE_FAMILY_HOUSE,Single Family,1955.0,94116,san-francisco-ca/2346-41st-ave-san-francisco-ca-94116/pid_z91xoad48g/for-sale/,Active,ACTIVE,,4477fe66-1c5f-48e3-bce2-3d1b3950381b,NO_RESTRICTION,,2021-04-30 17:42:40,7,2021-04-30 10:39:11,Https://www.tourfactory.com/idxr2862022,,False,False,False,1195000,False,True,,,100,CA,San Francisco,37.743006,-122.499098,94116,,2346 41st Ave,Https://www.tourfactory.com/idxr2862022,,,,,,,,,,,,
45,,2,6d4a73c2-b86c-46a3-a374-556aaf8f9508,https://pi.movoto.com/p/110/421544027_0_VnfQ6i_p.jpeg,2021-04-29 00:00:00,Alexander Varum,2295000,3998.0,2518.0,110,421544027,3.0,4.0,[],Alex Varum Broker,45,SINGLE_FAMILY_HOUSE,Residential - Single Family,1962.0,94131,san-francisco-ca/42-cameo-way-san-francisco-ca-94131-110_393404/for-sale/,Active,ACTIVE,,a5a47fd7-02a7-4aae-bba3-3c73cd2310fb,NO_RESTRICTION,,2021-04-30 17:21:41,7,2021-04-29 00:00:00,Https://real.vision/42-cameo-way-1,,False,False,False,2295000,False,True,,,110,CA,San Francisco,37.74495,-122.444446,94131,,42 Cameo Way,Https://real.vision/42-cameo-way-1,,,,,,,,,,,,
46,,2,90cc6048-e7fd-4122-be31-cfc086fbf5dd,https://pi.movoto.com/p/110/421542933_0_uiEeq7_p.jpeg,2021-03-03 00:00:00,Gillian Toboni,1475000,3000.0,2747.0,110,421542933,4.0,5.0,[],Compass,64,CONDO,Condominium,2005.0,94122,san-francisco-ca/1835-19th-ave-apt-b-san-francisco-ca-94122-110_421542933/for-sale/,Active,ACTIVE,,bd7b6bdc-b995-4160-a430-c5d212397780,NO_RESTRICTION,,2021-04-30 17:21:40,7,2021-03-03 00:00:00,Https://vimeo.com/543586864,,False,False,False,1475000,False,True,,,110,CA,San Francisco,37.753541,-122.476659,94122,APT B,1835 19th Ave #B,Https://vimeo.com/543586864,,,,,,,,,,,,
47,,2,6212f3b1-7a23-4a9c-892f-1b0fae1f42e4,https://pi.movoto.com/p/110/421543166_0_IB7aYZ_p.jpeg,2021-04-30 00:00:00,Jeffrey Salgado,1859000,4511.0,2394.0,110,421543166,3.0,5.0,[],Compass SF,78,SINGLE_FAMILY_HOUSE,Residential - Single Family,1904.0,94107,san-francisco-ca/929-rhode-island-st-san-francisco-ca-94107/pid_yb4yoad48g/for-sale/,Active,ACTIVE,,5a6d00e5-17e2-4a80-8690-967da58a4aeb,NO_RESTRICTION,,2021-04-30 16:01:47,7,2021-04-30 00:00:00,Https://my.matterport.com/show/?m=BkJEmzRXrFy&mls=1,,False,False,False,1859000,False,True,,,110,CA,San Francisco,37.758017,-122.401707,94107,,929 Rhode Island St,Https://my.matterport.com/show/?m=BkJEmzRXrFy&mls=1,,,,,,,,,,,,
48,,2,7f42a92e-6cba-4c74-a19a-fa21d7908638,https://pi.movoto.com/p/110/421531283_0_YfaBV7_p.jpeg,2021-02-25 00:00:00,Janet Schindler,5500000,3266.0,1823.0,110,421531283,3.0,2.0,[],Sotheby's International Realty,38,SINGLE_FAMILY_HOUSE,Residential - Single Family,1870.0,94115,san-francisco-ca/2510-steiner-st-san-francisco-ca-94115/pid_hxowoad48g/for-sale/,Active,ACTIVE,,3cd9ba07-a9cf-436e-8d7c-a7b4e6cd1b02,NO_RESTRICTION,,2021-04-30 16:01:46,7,2021-02-25 00:00:00,Https://www.2510steiner.com/,,False,False,False,5500000,False,True,,,110,CA,San Francisco,37.792761,-122.436041,94115,,2510 Steiner St,Https://www.2510steiner.com/,,,,,,,,,,,,
49,,2,e4c41f84-4fbe-4ce5-b68e-d0283eaeb961,https://pi.movoto.com/p/110/421543824_0_m2yZEV_p.jpeg,2021-03-02 00:00:00,William Kitchen,849000,3117.0,680.0,110,421543824,1.0,1.0,[],Compass,48,CONDO,Condominium,1910.0,94110,san-francisco-ca/442-fair-oaks-st-san-francisco-ca-94110/pid_reyzoad48g/for-sale/,Active,ACTIVE,,a52f8e77-4daf-4e59-bd28-29e233d060fa,NO_RESTRICTION,,2021-04-30 15:56:17,7,2021-03-02 00:00:00,,,False,False,False,849000,False,False,,,110,CA,San Francisco,37.749599,-122.424028,94110,,442 Fair Oaks St,,,,,,,,,,,,,
50,,2,8e097fc4-0945-4e13-9bc2-dcf1b921f2ba,https://pi.movoto.com/p/110/421543854_0_IQJiFi_p.jpeg,2021-04-13 00:00:00,Jonathan Deason,795000,3125.0,760.0,110,421543854,1.0,1.0,[],Vanguard Properties,45,CONDO,Condominium,1905.0,94114,san-francisco-ca/41-landers-st-san-francisco-ca-94114-110_421543854/for-sale/,Active,ACTIVE,,1f54da48-fa77-489f-b018-90e11eeaaae4,NO_RESTRICTION,,2021-04-30 15:51:48,7,2021-04-13 00:00:00,Http://www.lifeonlanders.com,,False,False,False,795000,False,True,,,110,CA,San Francisco,37.767121,-122.42748,94114,,41 Landers St,Http://www.lifeonlanders.com,,,,,,,,,,,,
51,,2,4398894e-30aa-4dd6-92da-c22b55fc5893,https://pi.movoto.com/p/110/421543734_0_ZrRV2y_p.jpeg,2021-04-02 00:00:00,Jean-Paul Samaha,1995000,3034.0,2100.0,110,421543734,3.0,4.0,[],Vanguard Properties,49,CONDO,Condominium,1985.0,94114,san-francisco-ca/4547-18th-st-apt-b-san-francisco-ca-94114-110_421543734/for-sale/,Active,ACTIVE,,32b5c003-b9f2-49ac-8177-836ad98fb944,NO_RESTRICTION,,2021-04-30 14:41:39,7,2021-04-02 00:00:00,,,False,False,False,1995000,False,False,,,110,CA,San Francisco,37.760383,-122.440509,94114,APT B,4547 18th St #B,,,,,,,,,,,,,
52,,2,5d3fec7e-5934-4b95-9552-7c0be3ec90ff,https://pi.movoto.com/p/110/421542664_0_mJAnbA_p.jpeg,2021-04-30 00:00:00,Janice Lee,1995000,1197.0,2440.0,110,421542664,,5.0,[],Coldwell Banker Realty,48,MULTI_FAMILY,Multi Family,1909.0,94109,san-francisco-ca/2324-larkin-st-apt-2-san-francisco-ca-94109-110_421542664/for-sale/,Active,ACTIVE,,82c3ee80-abeb-44e1-8fdb-f75d104d86ac,NO_RESTRICTION,,2021-04-30 08:26:11,7,2021-04-30 00:00:00,,,False,False,False,1995000,False,False,,,110,CA,San Francisco,37.799408,-122.420557,94109,APT 2,2324 Larkin St #2,,,,,,,,,,,,,
53,,2,faee83ad-9e10-4e6b-9337-7eacd6bd6b40,https://pi.movoto.com/p/110/421537678_0_e3NqMn_p.jpeg,2021-02-11 00:00:00,Aaron Bellings,1495000,2495.0,1909.0,110,421537678,2.0,4.0,[],Compass,39,SINGLE_FAMILY_HOUSE,Residential - Single Family,1900.0,94110,san-francisco-ca/166-highland-ave-san-francisco-ca-94110-110_482242/for-sale/,Active,ACTIVE,,0bbe0526-d7cc-48e4-8e0e-26eb9f0ad2c2,NO_RESTRICTION,,2021-04-30 07:26:14,7,2021-02-11 00:00:00,Http://www.highlanddreamhome.com/,,False,False,False,1495000,False,True,,,110,CA,San Francisco,37.737156,-122.422116,94110,,166 Highland Ave,Http://www.highlanddreamhome.com/,,,,,,,,,,,,
54,,2,a2325c69-5270-4106-a672-41ed5701fa59,https://pi.movoto.com/p/110/421537320_0_BMfIju_p.jpeg,2021-03-24 00:00:00,Kelly Quon Lutz,958000,10191.0,1968.0,110,421537320,3.0,4.0,[],Corcoran Global Living,52,CONDO,Condominium,2013.0,94134,san-francisco-ca/109-seal-cove-ter-san-francisco-ca-94134/pid_z2y0oad48g/for-sale/,Active,ACTIVE,,40354211-aef3-470a-8658-ff2902886966,NO_RESTRICTION,,2021-04-30 07:26:12,7,2021-03-24 00:00:00,Https://my.matterport.com/show/?m=Co3qn5wTyPu,,False,False,False,958000,False,True,,,110,CA,San Francisco,37.711799,-122.394474,94134,,109 Seal Cove Ter,Https://my.matterport.com/show/?m=Co3qn5wTyPu,,,,,,,,,,,,
55,,2,3b508d6c-1aca-433e-8c96-01510c903cd9,https://pi.movoto.com/p/110/421528734_0_mNJiUu_p.jpeg,2021-04-26 00:00:00,Annie Williams,7895000,4150.0,0.0,110,421528734,3.0,3.0,[],Sotheby's International Realty,59,CONDO,Condominium,1909.0,94109,san-francisco-ca/2064-jackson-st-san-francisco-ca-94109-110_408794/for-sale/,Active,ACTIVE,,f7ac0017-4249-4eb1-b4ad-21b321b4ff9d,NO_RESTRICTION,,2021-04-30 07:26:11,7,2021-04-26 00:00:00,,,False,False,False,7895000,False,False,,,110,CA,San Francisco,37.793443,-122.429062,94109,,2064 Jackson St,,,,,,,,,,,,,
56,,2,d3a38937-acfb-482e-a2c8-9286a31bfb4a,https://pi.movoto.com/p/110/421543236_0_66uYff_p.jpeg,2021-04-29 00:00:00,Robert Mitchell,765000,4133.0,829.0,110,421543236,2.0,1.0,[],Corcoran Global Living,54,CONDO,Condominium,1999.0,94107,san-francisco-ca/1025-17th-st-6-san-francisco-ca-94107/pid_2i2yoad48g/for-sale/,Active,ACTIVE,,7a4e6fd2-2610-4174-9eaf-1235b12acf2a,NO_RESTRICTION,,2021-04-30 07:26:10,7,2021-04-29 00:00:00,Https://my.matterport.com/show/?m=GEBJVitZzsV&mls=1,,False,False,False,765000,False,True,,,110,CA,San Francisco,37.764981,-122.394396,94107,APT 6,1025 17th St #6,Https://my.matterport.com/show/?m=GEBJVitZzsV&mls=1,,,,,,,,,,,,
57,,2,f53ce6b0-eb0f-4dcf-b0c9-b2d588966fdf,https://pi.movoto.com/p/110/421543908_0_VBUUjv_p.jpeg,2021-04-30 00:00:00,Jeff Appenrodt,1095000,213232.0,1231.0,110,421543908,2.0,2.0,[],Laurel Realty & Investment,40,CONDO,Condominium,2004.0,94107,san-francisco-ca/260-king-st-549-san-francisco-ca-94107/pid_qmg0oad48g/for-sale/,Active,ACTIVE,,47df9b8b-621f-453b-a992-2606396a64dd,NO_RESTRICTION,,2021-04-30 07:26:09,7,2021-04-30 00:00:00,Https://vimeo.com/541331525,,False,False,False,1095000,False,True,,,110,CA,San Francisco,37.777205,-122.394013,94107,APT 549,260 King St #549,Https://vimeo.com/541331525,,,,,,,,,,,,
58,,2,d3c1c690-7d9c-45c1-80bf-966fb062f80b,https://pi.movoto.com/p/110/421543905_0_IRbUVN_p.jpeg,2021-04-29 00:00:00,Gregory Goldstein,2800000,6059.0,2719.0,110,421543905,4.0,5.0,[],"California State Realty, Inc.",44,SINGLE_FAMILY_HOUSE,Residential - Single Family,1942.0,94132,san-francisco-ca/35-broadmoor-dr-san-francisco-ca-94132/pid_l0c0oad48g/for-sale/,Active,ACTIVE,,70f02ab4-5b0c-4092-ba55-98cf0f8b7feb,NO_RESTRICTION,,2021-04-30 06:56:12,7,2021-04-29 00:00:00,,,False,False,False,2800000,False,False,,,110,CA,San Francisco,37.72799,-122.472929,94132,,35 Broadmoor Dr,,,,,,,,,,,,,
59,,2,26d49ef8-9fb3-48c2-ae42-0b8839614cfd,https://pi.movoto.com/p/110/421540756_0_qJiNfi_p.jpeg,2021-04-28 00:00:00,Anthony Navarro,900000,3568.0,1575.0,110,421540756,2.0,3.0,[],Harper Real Estate,43,CONDO,Condominium,1900.0,94110,san-francisco-ca/752-s-van-ness-ave-san-francisco-ca-94110/pid_skpyoad48g/for-sale/,Active,ACTIVE,,7a62a71c-da7d-491a-ac4d-b17b569fa219,NO_RESTRICTION,,2021-04-30 04:41:13,7,2021-04-28 00:00:00,Https://my.matterport.com/show/?m=JUWsXTXbRsm,,False,False,False,900000,False,True,,,110,CA,San Francisco,37.761145,-122.417495,94110,,752 S Van Ness Ave,Https://my.matterport.com/show/?m=JUWsXTXbRsm,,,,,,,,,,,,
60,,2,48395663-c4c9-4b30-bc13-8b6207e11236,https://pi.movoto.com/p/110/421542357_0_Fme6jA_p.jpeg,2021-04-13 00:00:00,Kevin Birmingham,2495000,3000.0,2648.0,110,421542357,4.0,4.0,[],Park North Real Estate,73,SINGLE_FAMILY_HOUSE,Residential - Single Family,1925.0,94116,san-francisco-ca/2430-26th-ave-san-francisco-ca-94116/pid_n52xoad48g/for-sale/,Active,ACTIVE,,dce4aec3-72dd-41ca-b0a6-ae363d845346,NO_RESTRICTION,,2021-04-30 04:41:12,7,2021-04-13 00:00:00,Https://www.2430-26thavenue.com/unbranded,,False,False,False,2495000,False,True,,,110,CA,San Francisco,37.742175,-122.482834,94116,,2430 26th Ave,Https://www.2430-26thavenue.com/unbranded,,,,,,,,,,,,
61,,3,1bf8de6c-6d43-4d13-96e8-899370740c15,https://pi.movoto.com/p/100/ML81840856_0_F6YzZU_p.jpeg,2021-04-29 00:00:00,Josh Rubin,1198000,2618.0,1085.0,100,ML81840856,1.0,2.0,[],Kerwin & Associates,20,SINGLE_FAMILY_HOUSE,Single Family,1959.0,94127,san-francisco-ca/51-verna-st-san-francisco-ca-94127-110_418883/for-sale/,Active,ACTIVE,,6906ad87-1241-4a56-93e2-29a9e453ff53,NO_RESTRICTION,,2021-04-30 00:47:29,7,2021-04-29 00:00:00,,,False,False,False,1198000,False,False,,,100,CA,San Francisco,37.734969,-122.448172,94127,,51 Verna St,,,,,,,,,,,,,
62,,3,20d34458-5b07-45e7-8fdf-d4579bc7cc67,https://pi.movoto.com/p/110/421543544_0_ZNYEya_p.jpeg,2021-04-29 00:00:00,Trevor Leung,949000,35482.0,717.0,110,421543544,1.0,1.0,[],Compass,66,CONDO,Condominium,2016.0,94109,san-francisco-ca/1688-pine-st-apt-w509-san-francisco-ca-94109-110_421543544/for-sale/,Active,ACTIVE,,60ebfdb1-0f83-4e64-884e-52d8628b61e6,NO_RESTRICTION,,2021-04-29 23:36:23,7,2021-04-29 00:00:00,Https://my.matterport.com/show/?brand=0&m=662Fj6E9khQ,,False,False,False,949000,False,True,,,110,CA,San Francisco,37.789258,-122.42356,94109,APT W509,1688 Pine St #W509,Https://my.matterport.com/show/?brand=0&m=662Fj6E9khQ,,,,,,,,,,,,
63,,3,140dfbb9-f3a7-4ab4-8196-282455ac76b8,https://pi.movoto.com/p/110/421543367_0_UQvQVn_p.jpeg,2021-04-29 00:00:00,James Shinbori,999000,0.0,771.0,110,421543367,1.0,1.0,[],Compass SF,38,CONDO,Condominium,1929.0,94110,san-francisco-ca/1150-dolores-st-6-san-francisco-ca-94110/pid_xgyzoad48g/for-sale/,Active,ACTIVE,,0e7b6599-b7fd-4fe4-a99a-aa56b761b566,NO_RESTRICTION,,2021-04-29 23:31:30,7,2021-04-29 00:00:00,Https://my.matterport.com/show/?m=7FLTSwpTMj7&brand=0,,False,False,False,999000,False,True,,,110,CA,San Francisco,37.750904,-122.425468,94110,APT 6,1150 Dolores St #6,Https://my.matterport.com/show/?m=7FLTSwpTMj7&brand=0,,,,,,,,,,,,
64,,3,d5b27745-156b-42c3-add0-aab18be8cfcc,https://pi.movoto.com/p/110/421543498_0_RMemRV_p.jpeg,2021-04-29 00:00:00,John Montgomery,3495000,3000.0,3257.0,110,421543498,4.0,4.0,[],West Group Real Estate,99,SINGLE_FAMILY_HOUSE,Residential - Single Family,1912.0,94121,san-francisco-ca/254-20th-ave-san-francisco-ca-94121/pid_q6axoad48g/for-sale/,Active,ACTIVE,,529fba8a-fa17-4a0f-81e1-aa45e3388732,NO_RESTRICTION,,2021-04-29 23:21:20,7,2021-04-29 00:00:00,Https://my.matterport.com/show/?m=o7B4XyvvcdH&mls=1,,False,False,False,3495000,False,True,,,110,CA,San Francisco,37.783106,-122.47944,94121,,254 20th Ave,Https://my.matterport.com/show/?m=o7B4XyvvcdH&mls=1,,,,,,,,,,,,
65,,3,2d2c1805-6a51-4bb6-90d5-4753a080fa45,https://pi.movoto.com/p/100/ML81841453_0_EmfRQy_p.jpeg,2021-04-29 16:13:50,Fay Purser,1499998,3001.0,2589.0,100,ML81841453,,6.0,[],Home Sales Team Inc,16,MULTI_FAMILY,Triplex,1908.0,94110,san-francisco-ca/1333-york-st-san-francisco-ca-94110-100_ml81828339/for-sale/,Active,ACTIVE,,9f697bbe-d819-43a7-984d-d0e6a97f506b,NO_RESTRICTION,,2021-04-29 23:17:26,7,2021-04-29 16:13:50,,,False,False,False,1499998,False,False,,,100,CA,San Francisco,37.750694,-122.407725,94110,,1333 York St,,,,,,,,,,,,,
66,,3,ee07cfda-e922-44d5-9d0e-4dca09d6cb87,https://pi.movoto.com/p/110/421540865_0_UYBIRJ_p.jpeg,2021-04-01 00:00:00,Olga Milan-Howells,979000,2848.0,0.0,110,421540865,1.0,2.0,[],Sotheby's International Realty,20,CONDO,Condo/Coop/TIC/Loft,1974.0,94131,san-francisco-ca/559-27th-st-apt-1-san-francisco-ca-94131-110_421540865/for-sale/,Active,ACTIVE,,55b49b8a-18d8-4be5-869b-13b11761cfd4,NO_RESTRICTION,,2021-04-29 22:36:29,7,2021-04-01 00:00:00,Http://559twentyseventhst.com,,False,False,False,979000,False,True,,,110,CA,San Francisco,37.746414,-122.432701,94131,APT 1,559 27th St #1,Http://559twentyseventhst.com,,,,,,,,,,,,
67,,3,783fc35e-ab3e-4aa3-ae07-b1f92d273910,https://pi.movoto.com/p/102/421543641_0_UanMbz_p.jpeg,2021-04-29 00:00:00,Donnie Garza,999999,2487.0,1352.0,102,421543641,2.0,4.0,[],Place One,24,SINGLE_FAMILY_HOUSE,Residential - Single Family,1908.0,94112,san-francisco-ca/272-broad-st-san-francisco-ca-94112/pid_hpa0oad48g/for-sale/,Active,ACTIVE,,c4bb5b0b-dbd0-4271-86a3-2200c535922a,NO_RESTRICTION,,2021-04-29 22:34:25,7,2021-04-29 00:00:00,,,False,False,False,999999,False,False,,,102,CA,San Francisco,37.713363,-122.461685,94112,,272 Broad St,,,,,,,,,,,,,
68,,3,8bd98a80-d086-42cc-9882-be73cfe2aebf,https://pi.movoto.com/p/110/421543682_0_7qa2FZ_p.jpeg,2021-04-29 00:00:00,Cheryl Bower,695000,19533.0,564.0,110,421543682,1.0,1.0,[],Corcoran Global Living,25,CONDO,Condominium,1965.0,94114,san-francisco-ca/4096-17th-st-301-san-francisco-ca-94114/pid_qr7xoad48g/for-sale/,Active,ACTIVE,,5725bd1d-f1f2-4b46-a062-0f0531f83362,NO_RESTRICTION,,2021-04-29 22:21:09,7,2021-04-29 00:00:00,Https://www.409617th.com/,,False,False,False,695000,False,True,,,110,CA,San Francisco,37.762822,-122.437239,94114,APT 301,4096 17th St #301,Https://www.409617th.com/,,,,,,,,,,,,
69,,3,636b6372-95e2-4832-91ae-02a4f7cfe7b2,https://pi.movoto.com/p/110/421540566_0_VubJuQ_p.jpeg,2021-03-25 00:00:00,Calvin Kam,1298000,2758.0,1225.0,110,421540566,1.0,2.0,[],Compass,29,CONDO,Condominium,1957.0,94110,san-francisco-ca/165-ripley-st-san-francisco-ca-94119-110_434191/for-sale/,Active,ACTIVE,,0bddf11a-c144-4d09-87c8-4d07aebfa827,NO_RESTRICTION,,2021-04-29 22:16:30,7,2021-03-25 00:00:00,Https://my.matterport.com/show/?m=zyn7c75Jd38&brand=0,,False,False,False,1298000,False,True,,,110,CA,San Francisco,37.744459,-122.411512,94110,,165 Ripley St,Https://my.matterport.com/show/?m=zyn7c75Jd38&brand=0,,,,,,,,,,,,
70,,3,d62e4826-7112-4dae-a707-a3d987ddb264,https://pi.movoto.com/p/110/421543158_0_Q3reuI_p.jpeg,2021-02-17 00:00:00,Michael Shaw,3695000,2495.0,3310.0,110,421543158,4.0,4.0,[],Vanguard Properties,50,SINGLE_FAMILY_HOUSE,Residential - Single Family,2012.0,94131,san-francisco-ca/533-laidley-st-san-francisco-ca-94131-110_404376/for-sale/,Active,ACTIVE,,e02d03b3-7d92-44be-bb64-71ca89cf3e55,NO_RESTRICTION,,2021-04-29 22:16:28,7,2021-02-17 00:00:00,Http://GlenParkModern.com,,False,False,False,3695000,False,True,,,110,CA,San Francisco,37.735539,-122.431232,94131,,533 Laidley St,Http://GlenParkModern.com,,,,,,,,,,,,
71,,3,9564d4c3-db0c-4e6b-805b-31fa476b27b2,https://pi.movoto.com/p/110/421542363_0_QFYF3M_p.jpeg,2021-04-29 00:00:00,Tim Brown,1095000,2748.0,1380.0,110,421542363,2.0,3.0,[],Keller Williams San Francisco,29,CONDO,Condo/Coop/TIC/Loft,1919.0,94118,san-francisco-ca/707-15th-ave-san-francisco-ca-94118-110_421542363/for-sale/,Active,ACTIVE,,a32443b2-02b6-49a3-a8f4-e6748daed3f2,NO_RESTRICTION,,2021-04-29 22:01:33,7,2021-04-29 00:00:00,Https://www.707-15th-ave.com,,False,False,False,1095000,False,True,,,110,CA,San Francisco,37.774611,-122.473761,94118,,707 15th Ave,Https://www.707-15th-ave.com,,,,,,,,,,,,
